Star-rating,Name,Reviewer Profile Url,Review Title,Text,images,profile icon,Date
1.0 out of 5 stars,NAVEEN KUMAR CHINTHAMAKULA,https://www.amazon.in/gp/customer-reviews/R3G6E7CWV4DD66/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Operating speed is very slow,Slowly working,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/8b112bd9-1783-4e74-8a0e-1d8c11890f4b._CR0,0,470,470_SX48_.jpg",Reviewed in India 🇮🇳 on 7 December 2021
1.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R2MHQYQU8MB5UG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Worst customer experience,,"https://m.media-amazon.com/images/I/71q9ryp1ZEL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 3 December 2021
1.0 out of 5 stars,Asra,https://www.amazon.in/gp/customer-reviews/R1PEODEY8DWTW7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Very slow,Very slow,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 3 November 2021
1.0 out of 5 stars,Shailendra,https://www.amazon.in/gp/customer-reviews/R1X2TIHI7XY9LQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Very bad battery life,Battery life wise very bad,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 23 August 2021
1.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/RIOIGRY7P76KO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, poor performance,"Hangs, slow, frequent freezing.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 29 August 2021
1.0 out of 5 stars,Ankit Srivastava,https://www.amazon.in/gp/customer-reviews/R203H1YU107BY9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Very slow,Very slow,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 6 September 2021
1.0 out of 5 stars,Gopal,https://www.amazon.in/gp/customer-reviews/R1BGFQME7RQA4O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, It is getting hang on 1st day,Play Video,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 19 November 2021
1.0 out of 5 stars,Vikram Choudhari,https://www.amazon.in/gp/customer-reviews/R2QELXHVTU7BQ8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Bad product 15 days baad hi TouchPad not working and hang problem,Play Video,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 6 October 2021
3.0 out of 5 stars,King kai,https://www.amazon.in/gp/customer-reviews/R14FNSC09T0X47/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, It is ok if u want to just tyoe surf intetnet and watch movies with power connection,I3 is pretty weak and no good graphics card giver here ...here is the thing if papa doesn't have money but u r going to collage this is a thing u can keep on ur lap so laptop....dont expect performance,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/4105ca10-b22c-403b-be05-bd85f3ca88a8._CR0,0,411,411_SX48_.jpg",Reviewed in India 🇮🇳 on 7 November 2021
2.0 out of 5 stars,Aravind,https://www.amazon.in/gp/customer-reviews/RPUTERJCFIYEM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Waste,Bad laptop. While keeping charging cursor automatically moving. Waste of money. Don't buy this product.processer is very very slow. Waste product,"https://m.media-amazon.com/images/I/71j-YyXND2L.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 18 August 2022
2.0 out of 5 stars,Rahul,https://www.amazon.in/gp/customer-reviews/RGSHE9KWEUYY5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Worst Evey experience with my first laptop.,"Constantly hanging issue and when I ask to return this product Amazon just replace it with others replace laptop.
As a student I am really suffer a lot in my study's.
This creates lot's of frustration on this product.
Now i Don't know what to do with this stupid laptop.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 23 July 2022
2.0 out of 5 stars,Ram,https://www.amazon.in/gp/customer-reviews/RHVI2N7I5EN5G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Normal functioning but hang during multiple functioning,"Normal functioning but hang during multiple functioning and antivirus scanning. Good keys, sound ok touchpad ok screen ok not led",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 9 August 2022
4.0 out of 5 stars,jashan,https://www.amazon.in/gp/customer-reviews/R1LZ00UCJ853TX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Best product,"Bahut acha tha, I've amazing experience with this laptop. Pubg bhi bdia chalti hai free fire bhi every game runs smooth",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 17 December 2021
4.0 out of 5 stars,Jitesh J.,https://www.amazon.in/gp/customer-reviews/R2EZMODQIR84X4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good laptop but takes long to load apps.,The laptop is OK but takes long to load apps. I think the new laptop should have been faster. I am using it for basic functions but still its performance is not as it should be.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 14 August 2021
4.0 out of 5 stars,Vani,https://www.amazon.in/gp/customer-reviews/RXMHBS3JY83WW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Goes okay,"The laptop is good & immense amount of storage & speed is okok .
bought it in wholesale market for 42k with accessories.
Will suggest you to buy any ryzen 3 4300U processor over this. but if you only want intel this is good.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 15 July 2021
2.0 out of 5 stars,T S G,https://www.amazon.in/gp/customer-reviews/R26KRJNMZRQ3WV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, HP laptop,"The laptop couldn't be used at all as, the silver colour key board had letters also in silver colour etched. Being a senior citizen, just couldn't read the alphabets or the numbers. Hence, returned the item. May be suitable for younger generation.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 22 October 2021
2.0 out of 5 stars,Ganesh bhagat,https://www.amazon.in/gp/customer-reviews/R2KA91AGFVT3MF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Not good laptop don't purchase....,"Don't by HP laptop, this always give you problem, it's very slow to start and shutdown....... , you not play any high graphics game in this laptop so I personally suggest you don't buy any hp laptop. I'm suffering last 2 years",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 2 November 2021
2.0 out of 5 stars,Deepak M,https://www.amazon.in/gp/customer-reviews/R2O0SEURA8CBBU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Bad experience with exchange program.,Booked this laptop for exchange of my dell. It's 7 yr old laptop a decently maintained. Delivery person upfront rejected to take it as it is having minor crack on the frame. It seems they are expecting brand new one to be exchanged. ... Beware of exchange program...,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 15 August 2021
4.0 out of 5 stars,Farzaad M.,https://www.amazon.in/gp/customer-reviews/R23NXG1LDCQ03T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good as a product.,"Overall a good laptop. Considering an 8gb ram the speed is a little low but can be acceptsd.
Worth the buy.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 4 August 2021
4.0 out of 5 stars,Ankit Thakur,https://www.amazon.in/gp/customer-reviews/R3JTHFIBSZKYSI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good one,I didn't find anything in this laptop to pay such a huge amount like 43k. You can get it in 40k easily in your near stores..then why should you pay more,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 28 April 2021
4.0 out of 5 stars,Akash,https://www.amazon.in/gp/customer-reviews/RGFM8DR5W8UA5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Mainly designed for Professional use,Awesome if u use it for professional use and booting is very fast than any other system I have witnessed till now,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 15 June 2021
1.0 out of 5 stars,Siddu Bandi,https://www.amazon.in/gp/customer-reviews/R1BUGXY8JOAP4R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, New Laptop Hang,"Hi All,

I have recently purchased this laptop, and on the very next day, it is getting hanged, unable to run the apps properly. Very slow processer. Worst quality. And the worst part is customer services are not even helping they are just asking to remove the Temporary file. The funny part is, how much temporary file data will be there for 10-15 days old laptop :)

The HP Laptop technical support team says that it doesn't support Memory: 4/8 GB DDR4-2666 MHz RAM with Windows 10, HP is requesting me to upgrade to 8 GB RAM or 16 GB RAM to work the laptop properly. requesting you not buy this laptop. I asked to return but nothing has happened. Please please do not buy this product.

Thanks,",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 13 October 2021
4.0 out of 5 stars,karthik varma,https://www.amazon.in/gp/customer-reviews/R3UNWXLGXRK93V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good one,"Super.Only only default the price is flucating. I brought for 42.5. However, now tge price is 1200 less, dissapointed with the price.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 25 April 2021
5.0 out of 5 stars,chandrasekaran,https://www.amazon.in/gp/customer-reviews/R2SZF5KSB5492Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Worth to buy !,"It's really worth, HP always good. Using HP laptop for the past 13 years, This model really good. Bootup speed is very fast ⏩.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 9 January 2022
5.0 out of 5 stars,Kishore K,https://www.amazon.in/gp/customer-reviews/R24VJSNJC4P1C6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Review after using it for 6 months.,Very nice laptop. I bought it for 42k and in 6 months the price is 48k shocked by the price hike. The hybrid drive is very useful and the 8gb ram does the job in ease. This is a beast under the hood. Can't ask for a better deal in this budget.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 17 August 2021
5.0 out of 5 stars,Surya,https://www.amazon.in/gp/customer-reviews/RK28OSD2EQ0J0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, On the Paper Matches Actual!,"The laptop has a really fast Boot Time, there is no lag and i guess Windows 11 upgrade should be on its way

Very Slim and only concern is USB ports areboth near to each other and only on one side :(",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 9 July 2021
1.0 out of 5 stars,Himanshu chaudhary,https://www.amazon.in/gp/customer-reviews/R2MMSR6SIJFYG2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Worst quality and bad performance.,"It's one of the worst products from HP. Do not buy this laptop. Ever since I have bought this laptop I have resorted to only curses for HP company. It's so slow in operations that you can take a nap before your lot opens, a document gets saved or when you are switching it on. And don't even think of connecting it to your wifi because all it does after that is updates and updates and with those updates it takes years to complete. Try opening Google chrome on this laptop and you would be shown what snail's pace means.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 9 July 2021
1.0 out of 5 stars,Balaji,https://www.amazon.in/gp/customer-reviews/R1BYU3VJDHXIYW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Cash back cheating,"The so called Amazon falsely sells the products stating 5% cash back will be given on using AmazonPay ICICI credit card. I spoke at least 10 times to customer care agents, it has been >30 days. No cashback is given to me till date.

Worst customer service, they don't understand the simple ask of customer. Reroute calls intentionally without providing any resolution and hung up the calls.

I feel, could have purchased this item outside. Please don't make false promises and cheat customers!",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 9 August 2021
5.0 out of 5 stars,Sohan guden,https://www.amazon.in/gp/customer-reviews/RDTMQYPQTZEQ7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Value for money,"Play Video
 Shoppers find imagesand vedio more helpful than text alone we can purche this item it is so very helpful .",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 5 February 2022
5.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R11KL52HWMBY8T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Super,"Super I loved it .quality is good screen also super.,..... Amazon service is very good.best one lab top pls by all",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 20 May 2021
5.0 out of 5 stars,Pranay,https://www.amazon.in/gp/customer-reviews/RJGC2NHG4CZ2B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good product,"Play Video
 I like it one of my friend brought this product recently and has good battery backup so I would recommend this",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 16 November 2021
1.0 out of 5 stars,Raju T.,https://www.amazon.in/gp/customer-reviews/R2SAI9KL4XCVLD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Chutiya company,"Never buy HP laptops,,,the most 3rd class company I would say and poor quality product they sell,,, being a Asus user I would love to recommend to use Asus is much better than HP.
Hp is the worst brand trust me guys never trust hp brand",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 19 October 2021
1.0 out of 5 stars,vikramjith b.,https://www.amazon.in/gp/customer-reviews/R1SC51SGG597ZF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Bad performance and fake promise for ms office,"My brother bought this laptop for he's kid and we got multiple issue performance and alot of bloatware application and when asked for replacement we was suggested to upgrade ram, we regret buying Hp rather than going for other brand worst product. Even ms office was for 60 days validation",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 8 August 2021
1.0 out of 5 stars,Deval Vashistha,https://www.amazon.in/gp/customer-reviews/R6ECIXSASHYWW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Really light weight and key are responded very well.,MS office is not working since the purchase. No support from HP / or seller Appario or ........... service center,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 9 December 2021
1.0 out of 5 stars,Tandle Ganesh,https://www.amazon.in/gp/customer-reviews/R3H7B5AWPYLWXF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Amazon Service is very very Third class,"Amazon Service is Third Class Don't Purchase For Amazon
Laptop Best speed is very very good but USB slote only 2 very closed",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 21 July 2021
1.0 out of 5 stars,sudharsan,https://www.amazon.in/gp/customer-reviews/R7YMWCTTU7ODK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Need replacement .. depressed ..40000 waste, Slow processing ..it takes so much time for even typing one letter.. atleast repair this laptop as we ve warranty of one year,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 15 November 2021
1.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R309Q8FKU4UCAE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Use less,"Play Video
 Use less product . don't take a hp product system is slow and battery life is less 2 h. Thanks for reading","https://m.media-amazon.com/images/I/61lVQhCbD7L.88.jpg  
https://m.media-amazon.com/images/I/61o1A1zwh8L.88.jpg  
https://m.media-amazon.com/images/I/71KL+qxXi1L.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 7 October 2021
5.0 out of 5 stars,U GowthamGowda,https://www.amazon.in/gp/customer-reviews/R2P4PC7G0WE16W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good for office work,Nice,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/3c53d460-4227-4379-b30c-0633114eee06._CR0,25.0,282,282_SX48_.jpg",Reviewed in India 🇮🇳 on 27 October 2021
5.0 out of 5 stars,Jasbir singh,https://www.amazon.in/gp/customer-reviews/RZ2Y66UIMOWJG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, A very good laptop for a student for online education.,Not used by me has been gifted to my neice,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 1 November 2021
4.0 out of 5 stars,RISHI ADHIKARY,https://www.amazon.in/gp/customer-reviews/R2IQ2YSGEP954A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Great performance.,"At this price range it is a good laptop. After 15 days of use i found-
Pros: 1) Boot up and shut down super fast under 5sec.
2) Thin and light. Easy to carry.
3) Windows 11 out of the box.
4) Lifetime MS Office.
5) Sound is adequate.
Cons:
1) Built quality is just so so.
2) Battery backup 3-4 hrs of contineous use with wi- fi.
3) Display could have been better.
4) Somtimes you can hear fan noise.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 20 November 2021
5.0 out of 5 stars,Amit Yadav,https://www.amazon.in/gp/customer-reviews/RSHWSGDP419TY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Amazing nice laptop for student,Nice product awesome laptop very nice product,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 11 October 2021
5.0 out of 5 stars,RK,https://www.amazon.in/gp/customer-reviews/RWHT4O9T0P8D6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Amazing Product," Performance wise it is Rocking..
Booting taking less than 4 seconds that's really amazing... Even my other Dell Lappy I5 taking more than 10seconds.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 7 October 2021
5.0 out of 5 stars,Placeholder,https://www.amazon.in/gp/customer-reviews/R1DR2G9CTT6E0K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good product,Battery life as bow is good.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 26 August 2021
4.0 out of 5 stars,Venkata Raghu Ram,https://www.amazon.in/gp/customer-reviews/R1V70JINQG28JY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good,Good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 2 November 2021
5.0 out of 5 stars,Karttik Kumar Binat,https://www.amazon.in/gp/customer-reviews/R17WPBY6VQH5DP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good,Good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 23 October 2021
5.0 out of 5 stars,SHRIRAM W.,https://www.amazon.in/gp/customer-reviews/R3C6KSWGLL1RXD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Very good laptop in this price,,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 23 November 2021
4.0 out of 5 stars,Ananthajith V.,https://www.amazon.in/gp/customer-reviews/RB434P82UI7UX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Slow speed,It's very slow .But it has worth of money . Sometimes I couldn't login to windows .For it hold on power button to shut down then restart. Do it for 2 or 3 times . It will solve the issue . And a main thing is only click the enter button after the cursor is in moving condition while we entering password,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/76da0430-ff78-4e4d-a522-00eb9aa437e8._CR0,163.0,675,675_SX48_.jpg",Reviewed in India 🇮🇳 on 27 October 2021
4.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R290DNTZM7SCDB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good laptop to buy,Performace is good.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 24 November 2021
5.0 out of 5 stars,Rajesh Dabas,https://www.amazon.in/gp/customer-reviews/RABANHG8A0PC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, A nice laptop for personal use.,I have used it for personal work and it's pretty good at performance,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/7fce7b88-c4ae-4c9b-8e0e-e59c8cf20165._CR0,0,3880,3880_SX48_.jpg",Reviewed in India 🇮🇳 on 14 October 2021
4.0 out of 5 stars,Ashok Kumar,https://www.amazon.in/gp/customer-reviews/RY0WAZQNHS8W2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Product is good but charging is faulty,New laptop but charging issue....,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 14 October 2021
5.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/RV2RBU8VBMQUT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Wonderful product,Works wonderfully with my office team.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 13 November 2021
5.0 out of 5 stars,OM PRAKASH,https://www.amazon.in/gp/customer-reviews/R1C0KTD8UBWV9Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Nice laptop,It's good in this price range.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 11 October 2021
5.0 out of 5 stars,suman,https://www.amazon.in/gp/customer-reviews/R1DD1T7BZ0FC4V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, nice collection with good battery backup,nice collection we can faith on it,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 17 November 2021
4.0 out of 5 stars,Ramesh Ananthasayanam,https://www.amazon.in/gp/customer-reviews/R115QZVDSEH0V6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Good Product for home/Office non- gaming general use,"Writing this review after using the product for 2 weeks. Laptop was delivered the same day it was ordered and the exchange formalities too went off smoothly.
Laptop performance:
Speed: It is good for all Microsoft office functions which are the basic ones. It came loaded with Windows10 and was updated automatically to Windows 11. Having 8 GB RAM helps in multi tasking with multiple desktops and tabs.
Display is impressive and works best if the Chrome is preset to 90% zoom.
Sound and camera works well for Skype and Hangouts
Cons: Skype doesn't work with Windows 11 and has to be downloaded separately.
No keyboard indication of Num lock which is required often.
Overall a good buy.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 22 October 2021
5.0 out of 5 stars,Sree,https://www.amazon.in/gp/customer-reviews/RUIXNKQ5MTIID/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Wonderful product,"Bought it for my son's online school classes. Really nice one. Pretty easy to setup and install all pre loaded features/softwares.
Works on Windows 10 / MS Office Student edition",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 30 October 2021
5.0 out of 5 stars,vijayant,https://www.amazon.in/gp/customer-reviews/RUKGZFZ1FUJ9W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4," light weight, quick boot","Quick Boot, Light weight, good battery backup.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India 🇮🇳 on 12 November 2021
4.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R10WHSF13RJG4I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, Amazing,Mind-blowing purchase,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 8 October 2021
4.0 out of 5 stars,Sahad,https://www.amazon.in/gp/customer-reviews/R2L5O96F55NQY7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B095YC5VH4, There is no problem at all except the sound of fan and the light of the screen,"I am using this laptop for conventional purposes like Microsoft Office, Photoshop etc.... For these things the laptop is perfect. But the sound of the cooling fan is little bit disgusting. The screen is not also that perfect. If you are watching a film in the lappy alone, then it's totally fine. But more than one person can't watch it. Other than that the laptop is good","https://m.media-amazon.com/images/I/71HIQyezgWL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India 🇮🇳 on 28 October 2021
